text,label,language_mix,category,source
ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ #update,1,hindi,impersonation,synthetic_v1
Dinner plan tonight? Let's meet near hostel gate. asap,0,bengali+english,work,synthetic_v1
"আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। #update",1,tamil+english,money,synthetic_v1
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,english,link,synthetic_v1
"Attention! Your order has been delivered, thank you for shopping. #update",0,hindi,education,synthetic_v1
"Dear customer, Class moved to 3 PM tomorrow, please attend on time. #update",0,urdu+english,personal,synthetic_v1
plz Bank statement downloaded successfully from official app. immediately,0,kannada+english,personal,synthetic_v1
Bank statement downloaded successfully from official app. asap,0,hindi,personal,synthetic_v1
"Your order has been delivered, thank you for shopping. 🙏",0,bengali+english,education,synthetic_v1
"Dear customer, ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅",1,telugu+english,impersonation,synthetic_v1
Attention! पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी 🙏,1,mixed-indic,impersonation,synthetic_v1
"plz আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন immediately",0,telugu+english,commerce,synthetic_v1
"আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে 🙏",1,marathi+english,urgency,synthetic_v1
FYI: Bank statement downloaded successfully from official app. 🙏,0,tamil+english,personal,synthetic_v1
"Attention! URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. 🙏",1,kannada+english,link,synthetic_v1
"আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন",0,hindi,personal,synthetic_v1
రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది 🙏,0,telugu+english,commerce,synthetic_v1
ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅,1,english,kyc,synthetic_v1
"Attention! URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. immediately",1,hindi,credential,synthetic_v1
"plz আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন।",1,hindi,credential,synthetic_v1
"Class moved to 3 PM tomorrow, please attend on time. 🙏",0,kannada+english,education,synthetic_v1
"URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. immediately",1,marathi+english,urgency,synthetic_v1
"FYI: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும்",1,urdu+english,kyc,synthetic_v1
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে #update",1,english,otp,synthetic_v1
"Dear customer, நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது ✅",0,mixed-indic,work,synthetic_v1
"আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে 🙏",1,mixed-indic,link,synthetic_v1
Attention! Dinner plan tonight? Let's meet near hostel gate. immediately,0,hindi,commerce,synthetic_v1
plz நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது,0,hindi,work,synthetic_v1
"Dear customer, আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন asap",0,telugu+english,work,synthetic_v1
"FYI: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,bengali+english,commerce,synthetic_v1
"Dear customer, Class moved to 3 PM tomorrow, please attend on time. #update",0,english,education,synthetic_v1
"plz আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,hinglish,social,synthetic_v1
"plz உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் immediately",1,bengali+english,otp,synthetic_v1
"Dear customer, உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் ✅",1,bengali+english,urgency,synthetic_v1
"আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,kannada+english,personal,synthetic_v1
"Dear customer, Aadhaar PAN re-verify karo warna account freeze ho jayega.",1,hindi,urgency,synthetic_v1
"Attention! আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। immediately",1,mixed-indic,otp,synthetic_v1
"plz कल assignment submit करना है, भूलना मत #update",0,kannada+english,social,synthetic_v1
நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது 🙏,0,kannada+english,personal,synthetic_v1
Attention! Aadhaar PAN re-verify karo warna account freeze ho jayega. 🙏,1,marathi+english,urgency,synthetic_v1
FYI: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी immediately,1,marathi+english,otp,synthetic_v1
"Class moved to 3 PM tomorrow, please attend on time. #update",0,bengali+english,education,synthetic_v1
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে",1,bengali+english,money,synthetic_v1
FYI: Happy birthday! have a great day ahead immediately,0,marathi+english,personal,synthetic_v1
FYI: Bank statement downloaded successfully from official app. 🙏,0,telugu+english,personal,synthetic_v1
plz Dinner plan tonight? Let's meet near hostel gate. immediately,0,hindi,personal,synthetic_v1
plz Happy birthday! have a great day ahead ✅,0,marathi+english,commerce,synthetic_v1
"FYI: আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। 🙏",1,mixed-indic,link,synthetic_v1
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் #update",1,bengali+english,impersonation,synthetic_v1
"Dear customer, Your order has been delivered, thank you for shopping.",0,hinglish,social,synthetic_v1
"Dear customer, আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে ✅",1,english,impersonation,synthetic_v1
FYI: Aadhaar PAN re-verify karo warna account freeze ho jayega. 🙏,1,hinglish,link,synthetic_v1
Attention! ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ immediately,1,tamil+english,impersonation,synthetic_v1
"plz Get lottery prize ₹5 lakh now, pay registration fee first #update",1,bengali+english,urgency,synthetic_v1
"Your order has been delivered, thank you for shopping.",0,kannada+english,education,synthetic_v1
"మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి #update",1,kannada+english,money,synthetic_v1
"plz உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் asap",1,urdu+english,otp,synthetic_v1
Dinner plan tonight? Let's meet near hostel gate. ✅,0,urdu+english,personal,synthetic_v1
"FYI: Get lottery prize ₹5 lakh now, pay registration fee first #update",1,telugu+english,link,synthetic_v1
"FYI: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন ✅",0,marathi+english,education,synthetic_v1
"FYI: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন immediately",0,hindi,personal,synthetic_v1
Meeting notes attached in the shared drive. asap,0,kannada+english,commerce,synthetic_v1
plz Dinner plan tonight? Let's meet near hostel gate. ✅,0,telugu+english,commerce,synthetic_v1
"Dear customer, Get lottery prize ₹5 lakh now, pay registration fee first immediately",1,marathi+english,link,synthetic_v1
ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ immediately,1,bengali+english,impersonation,synthetic_v1
Attention! Your SBI account will be blocked in 24 hours. Verify KYC now and share OTP. ✅,1,telugu+english,link,synthetic_v1
"আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন immediately",0,telugu+english,personal,synthetic_v1
"உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும்",1,urdu+english,impersonation,synthetic_v1
"Attention! আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। asap",1,tamil+english,credential,synthetic_v1
FYI: Happy birthday! have a great day ahead immediately,0,hindi,work,synthetic_v1
"FYI: Class moved to 3 PM tomorrow, please attend on time. immediately",0,mixed-indic,commerce,synthetic_v1
Attention! Bank statement downloaded successfully from official app. ✅,0,marathi+english,social,synthetic_v1
plz Happy birthday! have a great day ahead 🙏,0,bengali+english,personal,synthetic_v1
"FYI: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும்",1,hinglish,urgency,synthetic_v1
"FYI: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন immediately",0,hindi,education,synthetic_v1
"Dear customer, पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी 🙏",1,bengali+english,kyc,synthetic_v1
FYI: Meeting notes attached in the shared drive.,0,hinglish,education,synthetic_v1
Attention! ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ #update,1,tamil+english,kyc,synthetic_v1
"Dear customer, Bank statement downloaded successfully from official app. ✅",0,telugu+english,social,synthetic_v1
"FYI: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் ✅",1,bengali+english,link,synthetic_v1
"FYI: আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে immediately",1,bengali+english,otp,synthetic_v1
"URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. #update",1,bengali+english,money,synthetic_v1
