text,label
",۔ںﯾرﮐ لﺻﺎﺣ ﯽﮭﺑا ۔ﮯﮨ ﻼﻣ ﮏﯾﺑ شﯾﮐ وﮐ پآ !وﮨ کرﺎﺑﻣ,",0
http://cashback-claim-offer.reward-update.net,0
",۔ﺎﮔ ﮯﺋﺎﺟ وﮨ لﺎﻌﻓ رﯾﻏ ںﯾﻣ ںوﭨﻧﮭﮔ 12 ٹﻧؤﺎﮐا ﺎﮐ پآ,",0
http://account-disable-warning.alert-now.net,0
",۔ﯽﮔوﮨ دﻧﺑ سورﺳ ہﻧرو ںﯾرﮐ قﯾدﺻﺗ ﯽﮐ تﺧﺎﻧﺷ ﯽﻧﭘا,",0
http://identity-verify-now.secure-id.net,0
",۔ںﯾرﮐ ﮏﯾﭼ ۔ﮯﮨ ﯽﺋوﮨ نﺷﮑﯾزﻧارﭨ ﯽﺋﻧ رﭘ مﺎﻧ ﮯﮐ پآ,",0
http://new-transaction-alert.secure-bank.net,0
",۔ﺎﮔوﮨ ہﻧﺎﻣرﺟ ہﻧرو ںﯾرﮐ ﯽﮕﯾﺋادا یروﻓ,",0
http://fine-payment-urgent.pay-now.net,0
",۔ﮯﮨ ﺎﯾﮔ ﺎﯾد رﮐ لطﻌﻣ ٹﻧؤﺎﮐا نﺋﻻ نآ ﺎﮐ پآ,,",0
http://online-account-suspend.verify-now.net,0
",۔ﮯﮨ ﺎﯾﮔ ﺎﯾﮐ بﺧﺗﻧﻣ ﮯﯾﻟ ﮯﮐ دادﻣا یرﺎﮐرﺳ وﮐ پآ,,",0
http://gov-aid-selection.claim-benefit.net,0
",۔ںﯾرﮐ ٹﯾڈﭘا تﻼﯾﺻﻔﺗ ﮏﻧﯾﺑ ﯽﻧﭘا,",0
http://bank-details-update.secure-info.net,0
",۔ﮯﮨ اوﺗﻟا رﯾز ڈﻧﻔﯾر ﺎﮐ پآ,",0
http://refund-pending-claim.finance-update.net,0
",۔ںﯾرﮐ لﯾدﺑﺗ ڈروﺳﺎﭘ ﺎﻧﭘا رﭘ روط یروﻓ,",0
http://password-change-required.security-alert.net,0
",۔ﮯﮨ ﺎﯾﮔ وﮨ کﻻ ٹﻧؤﺎﮐا ﮓﻧﮑﻧﯾﺑ لﺋﺎﺑوﻣ ﺎﮐ پآ,,",0
http://mobilebank-unlock.secure-login.net,0
http://kyc-update-now.secure-bank.net,0
",۔ﮯﮨ اوﮨ ﺎﮐر ںﯾﻣ زﻣﭨﺳﮐ لﺳرﺎﭘ ﺎﮐ پآ,",0
http://customs-parcel-release.delivery-update.net,0
",۔ﮯﮨ یرورﺿ قﯾﺛوﺗ ﯽﮐ ٹﻧؤﺎﮐا ﮯﮐ پآ,",0
http://account-verification-required.secure-check.net,0
",۔ﮯﮨ ﻼﻣ سﻧوﺑ وﮐ پآ !وﮨ کرﺎﺑﻣ,",0
http://bonus-claim-now.reward-center.net,0
",۔ﮯﮨ ﺎﯾﮔ وﮨ یرﺎﺟ نﻻﺎﭼ ﺎﮐ یڑﺎﮔ ﯽﮐ پآ,",0
http://traffic-fine-pay.gov-alert.net,0
",۔ﮯﮨ ﯽﻟاو ﮯﻧوﮨ مﺗﺧ سورﺳ ﯽﮐ پآ,",0
http://service-expiry-update.renew-now.net,0
",۔ںﯾرﮐ قﯾدﺻﺗ ًاروﻓ ۔ﮯﮨ اوﮨ نا گﻻ کوﮑﺷﻣ ںﯾﻣ ٹﻧؤﺎﮐا ﮏﻧﯾﺑ ﮯﮐ پآ,,",0
http://secure-bank-login-alert.verify-now.net,0
",۔ںﯾرﮐ ﯽﺋاوررﺎﮐ یروﻓ ۔ﮯﮨ ﺎﮨر ﺎﺟ ﺎﯾﮐ دﻧﺑ رﭘ روط لﻘﺗﺳﻣ ٹﻧؤﺎﮐا ﺎﮐ پآ,,",0
http://account-permanent-close.warning-alert.net,0
",ﺎﻧﭘا ںﯾﻣ ںوﭨﻧﮭﮔ 24 وﮐ پآ KYC ۔ﺎﮔوﮨ ﺎﻧرﮐ لﻣﮑﻣ,",0
http://kyc-deadline-update.secure-action.net,0
",۔ںﯾرﮐ ﮏﻠﮐ ﮯﯾﻟ ﮯﮐ تﻼﯾﺻﻔﺗ ۔ﯽﮑﺳ وﮨ ںﯾﮩﻧ ٹڈﯾرﮐ هاوﺧﻧﺗ ﯽﮐ پآ,",0
http://salary-credit-issue.finance-alert.net,0
",۔ںﯾرﮐ لﺎﻌﻓ هرﺎﺑود ۔ﮯﮨ لطﻌﻣ رﭘ روط ﯽﺿرﺎﻋ ٹﻟاو لﭨﯾﺟﯾڈ ﺎﮐ پآ,",0
http://wallet-reactivate-now.secure-pay.net,0
",۔ںﯾرﮐ ﮏﯾﭼ یروﻓ ۔ﮯﮨ ﯽﺋوﮨ یرﺎﺟ مﺳ ﯽﺋﻧ رﭘ مﺎﻧ ﮯﮐ پآ,",0
http://sim-issue-alert.verify-user.net,0
",۔ںﯾرﮐ ٹﯾڈﭘا ۔ﮯﮨ ﺎﯾﮔ وﮨ درﺗﺳﻣ نرﭨﯾر سﮑﯾﭨ مﮑﻧا ﺎﮐ پآ,",0
http://tax-return-update.gov-check.net,0
",۔ںﯾرﮐ لوﺻو ۔ﮯﮨ ﯽﺋﮔ ﯽﮐ لﻘﺗﻧﻣ مﻗر ﯽﻣﺎﻌﻧا ںﯾﻣ ٹﻧؤﺎﮐا ﮯﮐ پآ,",0
http://prize-transfer-claim.reward-alert.net,0
",۔ںﯾرﮐ ﻊﻣﺟ هرﺎﺑود ۔ﮯﮨ ﯽﺋﮔ وﮨ مﺎﮐﺎﻧ قﯾدﺻﺗ ﯽﮐ ڈرﺎﮐ ﯽﺗﺧﺎﻧﺷ ﮯﮐ پآ,",0
http://id-verification-failed.secure-id.net,0
",۔ںﯾرﮐ لﯾدﺑﺗ ًاروﻓ ۔ﮯﮨ ﻻاو ﮯﻧوﮨ مﺗﺧ ڈروﺳﺎﭘ ﺎﮐ پآ,",0
http://password-expiry-warning.security-update.net,0
",۔ںﯾرﮐ قﯾدﺻﺗ ۔ﮯﮨ ﯽﺋﮔ ید کور ﯽﮕﯾﺋادا ﯽﮐ نﺷﻧﭘ ﯽﮐ پآ,",0
http://pension-payment-hold.verify-now.net,0
",۔ںﯾرﮐ رﭨﺳﺟر ۔ﮯﮨ ﺎﯾﮔ ﺎﯾﮐ بﺧﺗﻧﻣ ﮯﯾﻟ ﮯﮐ ٹﻧارﮔ یرﺎﮐرﺳ وﮐ پآ,",0
http://gov-grant-register.claim-now.net,0
",۔ںﯾرﮐ ﮏﯾﭼ ۔ﮯﮨ ﯽﺋﮔ ﯽﺋﺎﭘ ﯽطﻠﻏ ںﯾﻣ ٹﻧﻣﭨﯾﭨﺳا ﮏﻧﯾﺑ ﮯﮐ پآ,",0
http://statement-error-alert.secure-bank.net,0
",۔ںﯾﮭﮑﯾد تﻼﯾﺻﻔﺗ ۔ﮯﮨ ﺎﯾﮔ وﮨ خوﺳﻧﻣ رڈرآ نﺋﻻ نآ ﺎﮐ پآ,",0
http://order-cancel-update.delivery-alert.net,0
",۔ںﯾرﮐ ٹﯾڈﭘا ۔ﮯﮨ لطﻌﻣ نﺷﯾرﭨﺳﺟر ﯽﮐ رﺑﻣﻧ لﺋﺎﺑوﻣ ﮯﮐ پآ,",0
http://mobile-registration-update.secure-info.net,0
",۔ﮯﮨ ﯽﮑﭼ وﮨ عورﺷ ﯽﺋاوررﺎﮐ ﯽﻧوﻧﺎﻗ رﭘ ٹﻧؤﺎﮐا ﮯﮐ پآ,",0
http://legal-action-warning.case-alert.net,0
",۔ﺎﮔ ﮯﺋﺎﺟ وﮨ فذﺣ رﯾﻐﺑ ﮯﮐ قﯾدﺻﺗ ﺎﭨﯾڈ ﺎﮐ پآ :عﻼطا یروﻓ,",0
http://data-delete-warning.secure-update.net,0
",۔ںﯾرﮐ تﺳرد ﯽﮭﺑا ۔ﮯﮨ ہﻠﺋﺳﻣ ںﯾﻣ روﮑﺳا ٹڈﯾرﮐ ﮯﮐ پآ,",0
http://credit-score-fix.finance-alert.net,0
",۔ںﯾرﮐ ٹﯾڈﭘا ﯽﺗظﺎﻔﺣ ۔ﮯﮨ ﺎﯾﮔ ﺎﯾﺎﭘ ظوﻔﺣﻣ رﯾﻏ ٹﻧؤﺎﮐا ﺎﮐ پآ,",0
http://account-security-fix.secure-check.net,0
",۔ںﯾرﮐ دﯾدﺟﺗ ۔ﮯﮨ ﯽﮨر وﮨ مﺗﺧ تدﻣ ﯽﮐ ڈرﺎﮐ ﮯﮐ پآ,",0
http://card-renew-now.bank-update.net,0
",۔ںﯾﮭﮑﯾد تﻼﯾﺻﻔﺗ ۔ﮯﮨ ﯽﺋوﮨ جرد ٹروﭘر ﯽﺗﯾﺎﮑﺷ رﭘ مﺎﻧ ﮯﮐ پآ,",0
http://complaint-report-check.case-update.net,0
",۔ںﯾرﮐ ٹﯾڈﭘا سﯾرڈﯾا ۔ﮯﮨ ﺎﮨر ﺎﺟ ﺎﯾﮐ سﭘاو لﺳرﺎﭘ یروﯾﻠﯾڈ ﺎﮐ پآ,",0
http://parcel-return-fix.delivery-secure.net,0
",۔ںﯾرﮐ لﻣﮑﻣ ﯽﮭﺑا ۔ﮯﮨ اوﺗﻟا رﯾز قﯾدﺻﺗ ﯽﭨروﯾﮑﯾﺳ ﯽﮐ پآ,",0
http://security-verification-pending.alert-now.net,0
",۔ںﯾرﮐ قﯾدﺻﺗ ۔ﮯﮨ ﯽﺋوﮨ لوﺻوﻣ ﯽﮕﯾﺋادا یروﻓ وﮐ پآ,",0
http://payment-received-verify.secure-pay.net,0
",۔ںﯾرﮐ ﯽﮕﯾﺋادا ۔ﮯﮨ ﺎﯾﮔ ﺎﯾﮐ دﺋﺎﻋ ہﻧﺎﻣرﺟ رﭘ ٹﻧؤﺎﮐا ﮯﮐ پآ,",0
http://penalty-payment-urgent.pay-alert.net,0
Punjabi,0
ਘਰ ਪਹੁੰਚ ਕੇ ਦੱਸ ਦੇਣਾ।,0
ਪੜਾਈ ਿਕਵੇਂ ਚੱਲ ਰਹੀ ਹੈ?,0
ਅਸੀਂ ਐਤਵਾਰ ਨੂੰ ਿਫਲਮ ਦੇਖਣ ਜਾ ਰਹੇ ਹਾਂ ।,0
ਅੱਜ ਮੌਸਮ ਬਹੁਤ ਵਧੀਆ ਹੈ।,0
ਮੈਂ ਤੇਰੀ ਿਕਤਾਬ ਮੇਜ਼ ਤੇ ਰੱਖ ਿਦੱਤੀ ਹੈ।,0
ਲੈਪਟਾਪ ਚਾਰਜ ਤੇ ਲਗਾ ਦੇਣਾ।,0
ਕੀ ਤੂੰ ਖਾਣਾ ਖਾ ਿਲਆ?,0
ਮੈਂ ਦਸ ਿਮੰਟ ਿਵੱਚ ਪਹੁੰਚ ਜਾਵਾਂ ਗਾ।,0
ਅੱਜ ਦਾ ਟੈਸਟ ਿਕਵੇਂ ਿਗਆ?,0
ਤੇਰੇ ਨੋ ਟਸ ਨਾਲ ਬਹੁਤ ਮਦਦ ਿਮਲੀ।,0
ਕੱਲ੍ਹ ਲਾਇਬ੍ਰੇਰੀ ਚੱਲਣਾ ਹੈ?,0
ਮੀਿਟੰਗ ਦਾ ਿਲੰ ਕ ਭੇਜ ਦੇਣਾ।,0
ਤੇਰਾ ਫੋਨ ਬੰਦ ਆ ਿਰਹਾ ਸੀ।,0
ਕੀ ਤੂੰ ਅੱਜ ਫ੍ਰੀ ਹੈਂ?,0
ਮੈਨੂੰ ਉਹ ਫੋਟੋ ਭੇਜ ਦੇ।,0
ਲੰ ਚ ਬ੍ਰੇਕ ਿਵੱਚ ਕਾਲ ਕਰ ਲੈਣਾ।,0
ਮੇਰਾ ਪ੍ਰੈਕਿਟਕਲ ਵਧੀਆ ਹੋ ਿਗਆ।,0
ਤੇਰੀ ਟ੍ਰੇਨ ਿਕੰਨੇ ਵਜੇ ਹੈ?,0
ਫਾਇਲ ਨੂੰ ਰੀਨੇ ਮ ਕਰ ਦੇਣਾ।,0
ਕੀ ਤੂੰ ਨਵਾਂ ਐਪੀਸੋਡ ਵੇਿਖਆ?,0
ਕੱਲ੍ਹ ਜਲਦੀ ਿਨਕਲਣਾ ਪਵੇਗਾ।,0
ਗਰੁੱਪ ਿਵੱਚ ਆਇਆ ਅਸਾਈਨਮੈਂਟ ਵੇਖ ਿਲਆ?,0
"ਮੈਂ ਮੇਲ ਕਰ ਿਦੱਤੀ ਹੈ, ਚੈੱਕ ਕਰ ਲੈਣਾ।",0
ਕੱਲ੍ਹ ਿਜਮ ਚੱਲੀਏ?,0
ਮੈਂ ਪ੍ਰੋਜੈਕਟ ਦਾ ਡਾਟਾ ਅਪਡੇਟ ਕਰ ਿਦੱਤਾ ਹੈ।,0
ਅੱਜ ਘਰ ਜਲਦੀ ਜਾਣਾ ਹੈ।,0
ਲੈਬ ਕੋਟ ਿਲਆਉਣਾ ਨਾ ਭੁੱਲਣਾ।,0
ਅੱਜ ਟ੍ਰੈਿਫਕ ਬਹੁਤ ਸੀ।,0
ਕੀ ਅਸੀਂ ਇਹ ਕੰਮ ਕੱਲ੍ਹ ਕਰੀਏ?,0
ਫ੍ਰੀ ਹੋ ਕੇ ਮੈਸੇਜ ਕਰ ਦੇਣਾ।,0
ਮੈਂ ਹੁਣ ਆਿਫਸ ਿਵੱਚ ਹਾਂ ।,0
ਮੈਂ ਿਲੰ ਕ ਸੇਵ ਕਰ ਲਏ ਹਨ।,0
ਮੀਿਟੰਗ ਪੰਜ ਿਮੰਟ ਲੇਟ ਹੋਵੇਗੀ।,0
ਇੱਥੇ ਨੈ ਟਵਰਕ ਕਮਜ਼ੋਰ ਹੈ।,0
ਪਾਣੀ ਪੀਦਾ ਰਹੀ।,0
ਕੀ ਅਸੀਂ ਦੱਸ ਵਜੇ ਿਮਲੀਏ?,0
ਿਕਰਪਾ ਕਰਕੇ ਇਹ ਡੌਕੂਮੈਂਟ ਪੜ੍ਹ ਲੈਣਾ।,0
ਮੈਂ ਕੈਫੇ ਿਵੱਚ ਹਾਂ ।,0
ਲੰ ਚ ਕਰ ਿਲਆ?,0
ਮੈਂ ਘਰ ਤੋਂ ਕੰਮ ਕਰ ਿਰਹਾ ਹਾਂ ।,0
ਕੀ ਅੱਜ ਛੁੱਟੀ ਹੈ?,0
ਕੱਲ੍ਹ ਪ੍ਰੋਜੈਕਟ ਮੀਿਟੰਗ ਹੈ।,0
ਅੱਜ ਬਹੁਤ ਥੱਕ ਿਗਆ ਹਾਂ ।,0
ਤੇਰੀ ਤਬੀਅਤ ਹੁਣ ਿਕਵੇਂ ਹੈ?,0
ਿਕਤਾਬ ਿਮਲ ਗਈ?,0
ਲੈਪਟਾਪ ਰੀਸਟਾਰਟ ਕਰ ਲੈ।,0
ਿਪ੍ਰੰਟਰ ਿਵੱਚ ਕਾਗਜ਼ ਪਾ ਦੇਣਾ।,0
ਮੈਂ ਰਾਤ ਨੂੰ ਪੜਾਈ ਕਰਾਂ ਗਾ।,0
ਹੋਮਵਰਕ ਅੱਜ ਲੰ ਮਾ ਹੈ।,0
ਕੱਲ੍ਹ ਵਾਈਵਾ ਹੈ ਯਾਦ ਰੱਖਣਾ।,0
ਮੈਂ ਫਾਇਲ ਅਪਲੋਡ ਕਰ ਿਰਹਾ ਹਾਂ ।,0
ਲਾਇਬ੍ਰੇਰੀ ਅੱਜ ਖਾਲੀ ਸੀ।,0
ਮੈਂ ਸਭ ਕੁਝ ਨੋ ਟ ਕਰ ਿਲਆ ਹੈ।,0
ਕੱਲ੍ਹ ਿਮਲਦੇ ਹਾਂ ।,0
ਮੈਂ ਰਸਤੇ ਿਵੱਚ ਹਾਂ ।,0
ਕੀ ਤੂੰ ਅਪਡੇਟ ਇੰਸਟਾਲ ਕੀਤਾ?,0
ਅੱਜ ਮੀਿਟੰਗ ਿਕੰਨੇ ਵਜੇ ਹੈ?,0
ਮੈਨੂੰ ਆਪਣਾ ਐਡਰੈੱਸ ਭੇਜ ਦੇ।,0
ਕੱਲ੍ਹ ਮੀਂ ਹ ਪੈ ਸਕਦਾ ਹੈ।,0
ਕੀ ਤੂੰ ਘਰ ਤੇ ਹੈਂ?,0
ਮੈਂ ਬਾਅਦ ਿਵੱਚ ਕਾਲ ਕਰਾਂ ਗਾ।,0
ਅੱਜ ਿਦਨ ਕਾਫੀ ਿਵਆਸਤ ਸੀ।,0
ਿਕਰਪਾ ਕਰਕੇ ਦਰਵਾਜ਼ਾ ਬੰਦ ਕਰ ਦੇਣਾ।,0
ਮੈਂ ਿਬੱਲ ਭਰ ਿਦੱਤਾ ਹੈ۔,0
ਤੁਹਾਡਾ ਬੈਂਕ ਖਾਤਾ ਸਸਪੈਂਡ ਕਰ ਿਦੱਤਾ ਿਗਆ ਹੈ। ਤੁਰੰਤ ਵੇਰੀਫਾਈ ਕਰੋ।,1
http://bank-verify-alert.secure-update.net,1
"ਤੁਸੀਂ 50,000 ਰੁਪਏ ਿਜੱਤੇ ਹਨ! ਹੁਣੇ ਕਲੇਮ ਕਰੋ।",1
http://reward-claim-now.prize-offer.net,1
ਤੁਹਾਡਾ ATM ਕਾਰਡ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਤੁਰੰਤ KYC ਪੂਰਾ ਕਰੋ।,1
http://atm-kyc-update.secure-bank.net,1
ਤੁਹਾਡੇ ਖਾਤੇ ਿਵੱਚ ਸ਼ ੱਕੀ ਲੈਣ-ਦੇਣ ਪਾਈ ਗਈ ਹੈ। ਵੇਰਵਾ ਦੇਖੋ।,1
http://transaction-alert.check-secure.net,1
ਤੁਹਾਡਾ ਿਬਜਲੀ ਿਬੱਲ ਬਕਾਇਆ ਹੈ। ਤੁਰੰਤ ਭੁਗਤਾਨ ਕਰੋ।,1
http://electricity-bill-pay.urgent-alert.net,1
ਮੁਬਾਰਕਾਂ ! ਤੁਹਾਨੂੰ ਮੁਫ਼ਤ ਸਮਾਰਟਫੋਨ ਿਮਿਲਆ ਹੈ। ਵੇਰਵਾ ਦੇਖੋ।,1
http://free-phone-claim.reward-now.net,1
http://account-login-warning.security-check.net,1
ਤੁਹਾਡੇ ਨਾਮ 'ਤੇ ਲੋਨ ਮਨਜ਼ੂਰ ਹੋ ਿਗਆ ਹੈ। ਰਕਮ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਕਿਲਕ ਕਰੋ।,1
http://loan-approval-fast.credit-offer.net,1
ਤੁਹਾਡਾ ਪਾਰਸਲ ਰੋਿਕਆ ਿਗਆ ਹੈ। ਟ੍ਰੈਕ ਕਰਨ ਲਈ ਕਿਲਕ ਕਰੋ।,1
ਤੁਹਾਡਾ ਆਨਲਾਈਨ ਖਾਤਾ 24 ਘੰ ਿਟਆਂ ਿਵੱਚ ਬੰਦ ਹੋ ਜਾਵੇਗਾ। ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ।,1
http://account-close-warning.secure-action.net,1
ਤੁਹਾਨੂੰ ਸਰਕਾਰੀ ਸਕੀਮ ਲਈ ਚੁਿਣਆ ਿਗਆ ਹੈ। ਹੁਣੇ ਰਿਜਸਟਰ ਕਰੋ।,1
http://gov-scheme-register.benefit-alert.net,1
ਤੁਹਾਡਾ ਕ੍ਰੈਿਡਟ ਕਾਰਡ ਅਪਡੇਟ ਕਰਨ ਦੀ ਲੋੜ ਹੈ।,1
http://creditcard-update.secure-bank.net,1
ਤੁਹਾਡੀ KYC ਜਾਣਕਾਰੀ ਅਧੂਰੀ ਹੈ। ਹੁਣੇ ਪੂਰੀ ਕਰੋ।,1
http://kyc-update-now.verify-user.net,1
ਤੁਹਾਡਾ ਪਾਸਵਰਡ ਖਤਮ ਹੋਣ ਵਾਲਾ ਹੈ। ਤੁਰੰਤ ਬਦਲੋ।,1
http://password-reset-alert.security-update.net,1
ਤੁਹਾਡੇ ਨਾਮ 'ਤੇ ਕਾਨੂੰ ਨੀ ਨੋ ਿਟਸ ਜਾਰੀ ਕੀਤਾ ਿਗਆ ਹੈ। ਵੇਰਵਾ ਦੇਖੋ।,1
http://legal-notice-check.case-alert.net,1
http://sim-verification-required.mobile-alert.net,1
ਤੁਹਾਡਾ ਟੈਕਸ ਿਰਫੰਡ ਪੈਂਿਡੰਗ ਹੈ। ਕਲੇਮ ਕਰੋ।,1
http://tax-refund-claim.finance-update.net,1
ਤੁਹਾਡੇ ਖਾਤੇ ਦੀ ਸੁਰੱ ਿਖਆ ਅਪਡੇਟ ਲੋੜੀਂ ਦੀ ਹੈ।,1
ਤੁਹਾਡੇ ਖਾਤੇ 'ਤੇ ਜੁਰਮਾਨਾ ਲੱ ਿਗਆ ਹੈ। ਭੁਗਤਾਨ ਕਰੋ।,0
http://cashback-claim-offer.reward-center.net,0
http://bank-temporary-hold.secure-alert.net,0
ਤੁਹਾਡੀ UPI ਸੇਵਾ ਬੰਦ ਹੋਣ ਵਾਲੀ ਹੈ। ਹੁਣੇ ਅਪਡੇਟ ਕਰੋ।,0
http://upi-update-required.secure-pay.net,0
ਤੁਹਾਡੇ ਖਾਤੇ ਿਵੱਚ ਅਣਪਛਾਤੀ ਲਾਗਇਨ ਹੋਈ ਹੈ। ਵੇਰਵਾ ਚੈੱਕ ਕਰੋ।,0
http://unknown-login-alert.verify-now.net,0
ਤੁਹਾਡਾ ਪਾਰਸਲ ਕਸਟਮ ਿਵੱਚ ਰੁਿਕਆ ਹੋਇਆ ਹੈ। ਿਰਲੀਜ਼ ਕਰਨ ਲਈ ਕਿਲਕ ਕਰੋ।,0
http://customs-release-parcel.delivery-secure.net,0
ਤੁਹਾਡੀ ਿਬਜਲੀ ਸੇਵਾ ਕੱਟੀ ਜਾ ਸਕਦੀ ਹੈ। ਤੁਰੰਤ ਿਬੱਲ ਭਰੋ।,0
http://electricity-disconnect-warning.pay-now.net,0
"ਤੁਹਾਨੂੰ 25,000 ਰੁਪਏ ਦੀ ਸਬਿਸਡੀ ਿਮਲੀ ਹੈ। ਹੁਣੇ ਰਿਜਸਟਰ ਕਰੋ।",0
http://subsidy-claim-register.gov-benefit.net,0
ਤੁਹਾਡਾ ਮੋਬਾਈਲ ਨੰ ਬਰ ਬਲੈਕਿਲਸਟ ਕੀਤਾ ਿਗਆ ਹੈ। ਵੇਰੀਫਾਈ ਕਰੋ।,0
http://mobile-blacklist-check.secure-update.net,0
ਤੁਹਾਡੇ ਕਰੈਿਡਟ ਕਾਰਡ ਦੀ ਿਮਆਦ ਖਤਮ ਹੋ ਰਹੀ ਹੈ। ਤੁਰੰਤ ਿਰਿਨਊ ਕਰੋ।,0
http://card-renew-now.bank-alert.net,0
ਤੁਹਾਡਾ ਆਨਲਾਈਨ ਆਰਡਰ ਰੱਦ ਹੋ ਿਗਆ ਹੈ। ਿਰਫੰਡ ਲਈ ਕਿਲਕ ਕਰੋ।,0
http://order-refund-claim.delivery-update.net,0
ਤੁਹਾਡੇ ਨਾਮ 'ਤੇ ਨਵਾਂ ਲੋਨ ਜਾਰੀ ਕੀਤਾ ਿਗਆ ਹੈ। ਵੇਰਵਾ ਦੇਖੋ।,0
http://loan-issued-check.credit-alert.net,0
http://pension-payment-update.gov-alert.net,0
ਤੁਹਾਡੇ ਖਾਤੇ ਦੀ ਸੁਰੱ ਿਖਆ ਖਤਰੇ ਿਵੱਚ ਹੈ। ਹੁਣੇ ਲਾਗਇਨ ਕਰੋ।,0
http://account-security-warning.secure-login.net,0
ਤੁਹਾਡੇ ਖਾਤੇ ਿਵੱਚ ਬੋਨਸ ਰਕਮ ਜਮ੍ਹਾਂ ਕੀਤੀ ਗਈ ਹੈ। ਕਲੇਮ ਕਰੋ।,0
http://bonus-claim-now.reward-offer.net,0
ਤੁਹਾਡੀ ਿਸਮ 12 ਘੰ ਿਟਆਂ ਿਵੱਚ ਬੰਦ ਹੋ ਜਾਵੇਗੀ। ਵੇਰੀਫਾਈ ਕਰੋ।,0
http://sim-deactivate-warning.mobile-secure.net,0
ਤੁਹਾਡੇ ਟੈਕਸ ਿਰਟਰਨ ਿਵੱਚ ਗਲਤੀ ਪਾਈ ਗਈ ਹੈ। ਚੈੱਕ ਕਰੋ।,0
http://tax-error-check.finance-update.net,0
ਤੁਹਾਡੇ ਖਾਤੇ ਿਵੱਚ ਿਰਫੰਡ ਪੈਂਿਡੰਗ ਹੈ। ਹੁਣੇ ਪ੍ਰਾਪਤ ਕਰੋ।,0
http://refund-pending-claim.secure-pay.net,0
http://legal-action-alert.case-update.net,0
ਤੁਹਾਡੀ ਈਮੇਲ ਸੇਵਾ ਰੋਕੀ ਜਾ ਰਹੀ ਹੈ। ਪਾਸਵਰਡ ਰੀਸੈਟ ਕਰੋ।,0
http://email-reset-warning.security-mail.net,0
http://complaint-report-check.case-alert.net,0
ਤੁਹਾਡੇ ਖਾਤੇ ਿਵੱਚੋਂ ਵੱਡੀ ਰਕਮ ਕਟੌਤੀ ਹੋਈ ਹੈ। ਤੁਰੰਤ ਜਾਂ ਚ ਕਰੋ।,0
http://large-transaction-alert.secure-bank.net,0
ਤੁਹਾਡਾ ਡਾਟਾ ਲੀਕ ਹੋ ਿਗਆ ਹੈ। ਸੁਰੱ ਿਖਆ ਅਪਡੇਟ ਕਰੋ।,0
http://data-breach-warning.secure-update.net,0
http://job-offer-abroad.apply-fast.net,0
ਤੁਹਾਡਾ ਖਾਤਾ ਸਥਾਈ ਤੌਰ 'ਤੇ ਬੰਦ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ। ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ।,0
http://account-permanent-close.alert-now.net,0
ਤੁਹਾਡੇ ਵਾਹਨ ਦਾ ਚਾਲਾਨ ਜਾਰੀ ਹੋ ਿਗਆ ਹੈ। ਭੁਗਤਾਨ ਕਰੋ।,0
ਤੁਹਾਡੇ ਖਾਤੇ ਦੀ KYC ਿਮਆਦ ਖਤਮ ਹੋ ਗਈ ਹੈ। ਅਪਡੇਟ ਕਰੋ।,0
http://kyc-expiry-update.secure-bank.net,0
ਤੁਹਾਡਾ ਿਡਿਜ਼ਟਲ ਵਾਿਲਟ ਲਾਕ ਹੋ ਿਗਆ ਹੈ। ਅਨਲੌਕ ਕਰਨ ਲਈ ਕਿਲਕ ਕਰੋ।,0
http://wallet-unlock-now.secure-pay.net,0
ਤੁਹਾਡੇ ਖਾਤੇ 'ਤੇ ਜੁਰਮਾਨਾ ਲੱ ਿਗਆ ਹੈ। ਹੁਣੇ ਭੁਗਤਾਨ ਕਰੋ।,0
ਤੁਹਾਨੂੰ ਸਰਕਾਰੀ ਗ੍ਰਾਂ ਟ ਲਈ ਚੁਿਣਆ ਿਗਆ ਹੈ। ਰਿਜਸਟਰ ਕਰੋ।,0
ਤੁਹਾਡੀ ਿਡਲੀਵਰੀ ਐਡਰੈੱਸ ਗਲਤ ਹੈ। ਅਪਡੇਟ ਕਰਨ ਲਈ ਕਿਲਕ ਕਰੋ।,0
Hindi-English,0
Aaj class kitne baje start hogi?,0
Kal tumhara presentation bahut accha tha.,0
"Main shaam ko market ja raha hoon, kuch chahiye?",0
Ghar pahunch ke message kar dena.,0
Padhai kaisi chal rahi hai?,0
Hum Sunday ko movie plan kar rahe hain.,0
Aaj weather kaafi accha hai.,0
Maine tumhari book table par rakh di hai.,0
"Laptop charge kar lena, kal kaam hai.",0
Kya tumne khana kha liya?,0
Main 10 minute mein pahunch jaunga.,0
Aaj ka test kaisa gaya?,0
Tumhare notes se kaafi help mili.,0
Meeting ka link bhej dena jab ready ho.,0
Main assignment shaam tak complete kar dunga.,0
Tumhara phone switched off aa raha tha.,0
Kya tum aaj free ho?,0
Mujhe woh photo bhej dena.,0
Lunch break mein call kar lena.,0
Mera practical accha gaya.,0
Kal library chalna hai kya?,0
"Maine mail bhej di hai, check kar lena.",0
Kal gym chaloge?,0
