text,label,language_mix,category,source
24 ghante mein KYC नहीं किया तो card permanently blocked #update,1,Assamese+English,impersonation,synthetic_v2
plz Your account has suspicious login. click here and update CVV now #update,1,Sanskrit+English,otp,synthetic_v2
Attention! Happy birthday! have a great day ahead kindly respond,0,Assamese+English,family,synthetic_v2
Your account has suspicious login. click here and update CVV now ✅,1,Konkani+English,fear,synthetic_v2
Attention! நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது kindly respond,0,Gujarati+English,personal,synthetic_v2
FYI: Dinner plan tonight? Let's meet near hostel gate.,0,Kannada+English,education,synthetic_v2
FYI: Sarkari subsidy release ke liye processing fee bhejo ✅,1,Bodo+English,kyc,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first #update",1,Maithili+English,impersonation,synthetic_v2
FYI: Lab viva postponed to next Monday kindly respond,0,Gujarati+English,family,synthetic_v2
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে kindly respond",1,mixed-indic,impersonation,synthetic_v2
Important: bank e-KYC link: fill card number and OTP to continue ✅,1,Kashmiri+English,impersonation,synthetic_v2
Alert: Lab viva postponed to next Monday immediately,0,Tanglish,family,synthetic_v2
Alert: Dinner plan tonight? Let's meet near hostel gate. kindly respond,0,Nepali+English,social,synthetic_v2
Attention! Cab details: driver number shared for pickup #update,0,Tamil+English,social,synthetic_v2
"Attention! మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి 🙏",1,Santali+English,upi,synthetic_v2
Your account has suspicious login. click here and update CVV now #update,1,Urdu+English,fear,synthetic_v2
FYI: Your parcel out for delivery 🙏,0,Sindhi+English,commerce,synthetic_v2
FYI: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी,1,Hindi+English,upi,synthetic_v2
"Dear customer, Happy birthday! have a great day ahead asap",0,Gujarati+English,education,synthetic_v2
நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது immediately,0,Bodo+English,commerce,synthetic_v2
"Dear customer, Bank statement downloaded successfully from official app. #update",0,Dogri+English,personal,synthetic_v2
"Dear customer, మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి #update",1,Hinglish,upi,synthetic_v2
"Important: আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে",1,Tanglish,kyc,synthetic_v2
Attention! రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది asap,0,Tanglish,work,synthetic_v2
"Dear customer, 24 ghante mein KYC नहीं किया तो card permanently blocked immediately",1,Gujarati+English,money,synthetic_v2
CBI cyber complaint registered. settle immediately to avoid arrest 🙏,1,Assamese+English,credential,synthetic_v2
UPI KYC expired. Abhi verify nahi kiya to account band ho jayega.,1,Dogri+English,credential,synthetic_v2
"कल assignment submit करना है, भूलना मत #update",0,Dogri+English,family,synthetic_v2
CBI cyber complaint registered. settle immediately to avoid arrest 🙏,1,Bengali+English,credential,synthetic_v2
Attention! Sarkari subsidy release ke liye processing fee bhejo #update,1,Maithili+English,otp,synthetic_v2
"plz আপনার KYC আপডেট করুন, না হলে debit card বন্ধ হয়ে যাবে kindly respond",1,Tamil+English,money,synthetic_v2
"plz Class moved to 3 PM tomorrow, please attend on time. ✅",0,Punjabi+English,personal,synthetic_v2
ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅,1,Assamese+English,link,synthetic_v2
"Dear customer, Aadhaar PAN re-verify karo warna account freeze ho jayega. ✅",1,Tamil+English,link,synthetic_v2
"FYI: Your order has been delivered, thank you for shopping. ✅",0,Bodo+English,commerce,synthetic_v2
"Attention! Get lottery prize ₹5 lakh now, pay registration fee first ✅",1,Odia+English,urgency,synthetic_v2
Alert: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ kindly respond,1,Konkani+English,money,synthetic_v2
Attention! Dinner plan tonight? Let's meet near hostel gate. immediately,0,Dogri+English,social,synthetic_v2
FYI: நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது #update,0,Telugu+English,personal,synthetic_v2
"plz আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন। immediately",1,Hinglish,urgency,synthetic_v2
Important: Your account has suspicious login. click here and update CVV now ✅,1,Marathi+English,link,synthetic_v2
Alert: Meeting notes attached in the shared drive. 🙏,0,Santali+English,personal,synthetic_v2
"Alert: Paytm security team se bol raha hu, account unlock ke liye OTP share karo 🙏",1,Nepali+English,impersonation,synthetic_v2
plz రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది 🙏,0,Bengali+English,social,synthetic_v2
Alert: Cab details: driver number shared for pickup #update,0,Manipuri+English,family,synthetic_v2
FYI: Your parcel out for delivery,0,Bodo+English,personal,synthetic_v2
"Dear customer, Your PhonePe wallet blocked. share mpin to reactivate asap",1,Bodo+English,kyc,synthetic_v2
"Dear customer, Please share PYQ pdf in class group asap",0,Odia+English,work,synthetic_v2
Alert: రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది asap,0,Sanskrit+English,education,synthetic_v2
FYI: Aadhaar PAN re-verify karo warna account freeze ho jayega.,1,Manipuri+English,fear,synthetic_v2
Alert: రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది immediately,0,Malayalam+English,education,synthetic_v2
"Get lottery prize ₹5 lakh now, pay registration fee first asap",1,Hinglish,kyc,synthetic_v2
"FYI: कल assignment submit करना है, भूलना मत",0,Bengali+English,commerce,synthetic_v2
plz Your account has suspicious login. click here and update CVV now #update,1,Hindi+English,money,synthetic_v2
Sarkari subsidy release ke liye processing fee bhejo 🙏,1,Marathi+English,fear,synthetic_v2
"Dear customer, Lab viva postponed to next Monday",0,Hinglish,education,synthetic_v2
Seminar registration open on official college website ✅,0,mixed-indic,work,synthetic_v2
plz Lab viva postponed to next Monday,0,Bodo+English,education,synthetic_v2
Physics CAT prep session at 6 pm in SJT-308 ✅,0,Sanskrit+English,commerce,synthetic_v2
पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी 🙏,1,Marathi+English,impersonation,synthetic_v2
"Alert: Paytm security team se bol raha hu, account unlock ke liye OTP share karo asap",1,Assamese+English,otp,synthetic_v2
"Important: আজকের মিটিং ৬ টায় হবে, দয়া করে সময়ে আসবেন immediately",0,Kashmiri+English,family,synthetic_v2
FYI: UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. asap,1,Nepali+English,credential,synthetic_v2
"Dear customer, நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது ✅",0,Konkani+English,family,synthetic_v2
plz UPI KYC expired. Abhi verify nahi kiya to account band ho jayega.,1,Dogri+English,impersonation,synthetic_v2
plz రేపు ప్రాజెక్ట్ రివ్యూ 11 గంటలకు ఉంది 🙏,0,Punjabi+English,education,synthetic_v2
Alert: Income tax refund release: verify PAN and bank details now asap,1,Manipuri+English,kyc,synthetic_v2
FYI: Lunch done? meet at canteen asap,0,Kashmiri+English,family,synthetic_v2
"Attention! कल assignment submit करना है, भूलना मत asap",0,Dogri+English,personal,synthetic_v2
Attention! UPI KYC expired. Abhi verify nahi kiya to account band ho jayega. 🙏,1,Telugu+English,otp,synthetic_v2
FYI: पुलिस नोटिस: अभी जुर्माना भरें वरना कानूनी कार्रवाई होगी #update,1,Manipuri+English,money,synthetic_v2
"plz Your order has been delivered, thank you for shopping. ✅",0,Bengali+English,work,synthetic_v2
plz Bank statement downloaded successfully from official app. 🙏,0,Kashmiri+English,family,synthetic_v2
Attention! ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ #update,1,Sindhi+English,upi,synthetic_v2
Important: Your account has suspicious login. click here and update CVV now #update,1,Marathi+English,upi,synthetic_v2
Important: Dinner plan tonight? Let's meet near hostel gate. #update,0,Bengali+English,commerce,synthetic_v2
24 ghante mein KYC नहीं किया तो card permanently blocked,1,Santali+English,fear,synthetic_v2
"Dear customer, URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. ✅",1,Assamese+English,credential,synthetic_v2
"Alert: Your order has been delivered, thank you for shopping. immediately",0,Nepali+English,family,synthetic_v2
"Important: Get lottery prize ₹5 lakh now, pay registration fee first ✅",1,Dogri+English,link,synthetic_v2
"Dear customer, Hostel maintenance visit tomorrow morning 🙏",0,Odia+English,commerce,synthetic_v2
ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ,1,Kannada+English,impersonation,synthetic_v2
FYI: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅,1,Maithili+English,money,synthetic_v2
Attention! Sarkari subsidy release ke liye processing fee bhejo asap,1,Tamil+English,money,synthetic_v2
Attention! Your PhonePe wallet blocked. share mpin to reactivate asap,1,Hindi+English,fear,synthetic_v2
"plz మీ ఖాతా బ్లాక్ అవుతుంది, వెంటనే KYC చెయ్యండి మరియు OTP ఇవ్వండి immediately",1,Punjabi+English,money,synthetic_v2
FYI: ತಕ್ಷಣ ನಿಮ್ಮ OTP ಕಳುಹಿಸಿ ಇಲ್ಲವಾದರೆ ಖಾತೆ ಬಂದ್ ಆಗುತ್ತದೆ ✅,1,mixed-indic,fear,synthetic_v2
"Important: Paytm security team se bol raha hu, account unlock ke liye OTP share karo 🙏",1,Hindi+English,upi,synthetic_v2
நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது 🙏,0,Hindi+English,personal,synthetic_v2
plz Document uploaded to Google Drive for project review immediately,0,Kashmiri+English,social,synthetic_v2
"আপনার ব্যাংক অ্যাকাউন্ট ব্লক হবে, এখনই OTP দিন।",1,Sindhi+English,credential,synthetic_v2
நாளை லேப் கிளாஸ் காலை 9 மணிக்கு உள்ளது,0,Marathi+English,family,synthetic_v2
"Dear customer, Get lottery prize ₹5 lakh now, pay registration fee first kindly respond",1,Marathi+English,credential,synthetic_v2
"Attention! URGENT: RBI alert! card suspend hone wala hai, click link and enter PIN. ✅",1,Tamil+English,credential,synthetic_v2
"Important: कल assignment submit करना है, भूलना मत ✅",0,Dogri+English,personal,synthetic_v2
"Attention! Paytm security team se bol raha hu, account unlock ke liye OTP share karo #update",1,Hinglish,credential,synthetic_v2
"Alert: உங்கள் வங்கி கணக்கு முடக்கப்படும், OTP உடனே பகிரவும் kindly respond",1,Bodo+English,link,synthetic_v2
